superid,round,game,time_pressure,behavior,behavior_coop,behavior_defect,behavior_punish,behaviorTime_sec,degree,behavior_lag,behavior_coop_lag,local_rate_coop_lag,behavior_defect_lag,local_rate_defect_lag,behavior_punish_lag,local_rate_punish_lag,punish_type_NR,punish_type_IA,punish_type_CR,punish_type_U,rewired,initial_score_low
2815,6,28,Plus,D,0,1,0,2.531,6,D,0,0.2857142857142857,1,0.5714285714285714,0,0.14285714285714288,0,0,0,0,1,1
2815,7,28,Plus,D,0,1,0,1.851,5,D,0,0.33333333333333337,1,0.5555555555555556,0,0.1111111111111111,0,0,0,0,1,1
2815,8,28,Plus,C,1,0,0,2.717,6,D,0,0.16666666666666669,1,0.6666666666666666,0,0.16666666666666669,0,0,0,0,1,1
2815,9,28,Plus,C,1,0,0,NA,5,C,1,0.2,0,0.6,0,0.2,0,0,0,0,1,1
2815,10,28,Plus,C,1,0,0,NA,6,C,1,0.33333333333333337,0,0.5,0,0.16666666666666669,0,0,0,0,1,1
2815,11,28,Plus,D,0,1,0,1.57,7,C,1,0.4,0,0.6,0,0,0,0,0,0,1,1
2815,12,28,Plus,D,0,1,0,2.267,7,D,0,0.5,1,0.33333333333333337,0,0.16666666666666666,0,0,0,0,1,1
2815,13,28,Plus,P,0,0,1,2.709,7,D,0,0.42857142857142855,1,0.42857142857142855,0,0.14285714285714288,1,1,1,0,0,1
2815,14,28,Plus,D,0,1,0,2.406,7,P,0,0.42857142857142855,0,0.5714285714285714,1,0,0,0,0,0,1,1
2815,15,28,Plus,C,1,0,0,2.812,9,D,0,0.42857142857142855,1,0.5714285714285714,0,0,0,0,0,0,1,1
2816,0,28,Plus,NA,0,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2816,1,28,Plus,D,0,1,0,1.952,6,NA,0,NA,0,NA,0,NA,0,0,0,0,1,0
2816,2,28,Plus,D,0,1,0,1.764,7,D,0,0.6666666666666666,1,0.33333333333333337,0,0,0,0,0,0,1,0
2816,3,28,Plus,D,0,1,0,2.13,9,D,0,0.33333333333333337,1,0.5,0,0.16666666666666669,0,0,0,0,1,0
2816,4,28,Plus,D,0,1,0,NA,9,D,0,0.2857142857142857,1,0.5714285714285714,0,0.14285714285714288,0,0,0,0,1,0
2816,5,28,Plus,D,0,1,0,1.562,8,D,0,0.33333333333333337,1,0.5555555555555556,0,0.11111111111111108,0,0,0,0,1,0
2816,6,28,Plus,D,0,1,0,2.982,7,D,0,0.33333333333333337,1,0.5555555555555556,0,0.11111111111111108,0,0,0,0,0,0
2816,7,28,Plus,D,0,1,0,1.596,6,D,0,0.25,1,0.75,0,0,0,0,0,0,1,0
2816,8,28,Plus,D,0,1,0,1.82,8,D,0,0.14285714285714288,1,0.8571428571428571,0,0,0,0,0,0,1,0
2816,9,28,Plus,D,0,1,0,1.988,7,D,0,0,1,0.8333333333333334,0,0.16666666666666669,0,0,0,0,0,0
2816,10,28,Plus,D,0,1,0,1.995,7,D,0,0.125,1,0.625,0,0.25,0,0,0,0,0,0
2816,11,28,Plus,D,0,1,0,2.698,8,D,0,0.14285714285714288,1,0.7142857142857143,0,0.14285714285714288,0,0,0,0,1,0
2816,12,28,Plus,D,0,1,0,2.654,6,D,0,0,1,0.7142857142857143,0,0.2857142857142857,0,0,0,0,0,0
2816,13,28,Plus,D,0,1,0,2.346,8,D,0,0,1,0.75,0,0.25,0,0,0,0,1,0
2816,14,28,Plus,D,0,1,0,2.824,8,D,0,0,1,0.8333333333333334,0,0.16666666666666669,0,0,0,0,1,0
2816,15,28,Plus,C,1,0,0,2.119,8,D,0,0,1,0.875,0,0.125,0,0,0,0,0,0
2817,0,28,Plus,NA,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
2817,1,28,Plus,D,0,1,0,NA,4,NA,0,NA,0,NA,0,NA,0,0,0,0,1,1
2817,2,28,Plus,D,0,1,0,NA,5,D,0,0.5,1,0.5,0,0,0,0,0,0,1,1
2817,3,28,Plus,D,0,1,0,NA,4,D,0,0.25,1,0.75,0,0,0,0,0,0,1,1
2817,4,28,Plus,D,0,1,0,NA,8,D,0,0.2,1,0.8,0,0,0,0,0,0,1,1
2817,5,28,Plus,D,0,1,0,NA,8,D,0,0,1,0.75,0,0.25,0,0,0,0,1,1
2817,6,28,Plus,D,0,1,0,NA,11,D,0,0.375,1,0.5,0,0.125,0,0,0,0,1,1
2817,7,28,Plus,D,0,1,0,NA,11,D,0,0.375,1,0.5,0,0.125,0,0,0,0,1,1
2817,8,28,Plus,D,0,1,0,NA,11,D,0,0.6363636363636364,1,0.2727272727272727,0,0.0909090909090909,0,0,0,0,0,1
2817,9,28,Plus,D,0,1,0,NA,11,D,0,0.3636363636363637,1,0.3636363636363637,0,0.2727272727272727,0,0,0,0,1,1
2817,10,28,Plus,D,0,1,0,NA,11,D,0,0.3636363636363637,1,0.3636363636363637,0,0.2727272727272727,0,0,0,0,1,1
2817,11,28,Plus,P,0,0,1,2.87,10,D,0,0.3636363636363637,1,0.4545454545454546,0,0.1818181818181818,1,0,1,0,0,1
2817,12,28,Plus,P,0,0,1,NA,11,P,0,0.2727272727272727,0,0.5454545454545454,1,0.1818181818181818,1,0,1,0,1,1
2817,13,28,Plus,D,0,1,0,2.775,11,P,0,0.29999999999999993,0,0.6,1,0.1,0,0,0,0,1,1
2817,14,28,Plus,D,0,1,0,NA,11,D,0,0.18181818181818177,1,0.6363636363636364,0,0.1818181818181818,0,0,0,0,1,1
2817,15,28,Plus,D,0,1,0,2.673,11,D,0,0.0909090909090909,1,0.8181818181818181,0,0.0909090909090909,0,0,0,0,0,1
2900,0,29,Plus,NA,0,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2900,1,29,Plus,C,1,0,0,1.775,4,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0
2900,2,29,Plus,D,0,1,0,2.32,3,C,1,0.25,0,0.5,0,0.25,0,0,0,0,0,0
2900,3,29,Plus,D,0,1,0,2.033,3,D,0,0.25,1,0.5,0,0.25,0,0,0,0,0,0
2900,4,29,Plus,D,0,1,0,1.839,3,D,0,0.33333333333333337,1,0.33333333333333337,0,0.33333333333333337,0,0,0,0,0,0
2900,5,29,Plus,D,0,1,0,1.962,3,D,0,0.33333333333333337,1,0.33333333333333337,0,0.33333333333333337,0,0,0,0,0,0
2900,6,29,Plus,D,0,1,0,NA,3,D,0,0.6666666666666666,1,0.33333333333333337,0,0,0,0,0,0,0,0
2900,7,29,Plus,D,0,1,0,NA,3,D,0,0.33333333333333337,1,0.33333333333333337,0,0.33333333333333337,0,0,0,0,0,0
2900,8,29,Plus,D,0,1,0,NA,2,D,0,0.33333333333333337,1,0.33333333333333337,0,0.33333333333333337,0,0,0,0,0,0
2900,9,29,Plus,D,0,1,0,2.337,2,D,0,0.33333333333333337,1,0.33333333333333337,0,0.33333333333333337,0,0,0,0,0,0
2900,10,29,Plus,D,0,1,0,1.765,2,D,0,0.5,1,0.5,0,0,0,0,0,0,0,0
2900,11,29,Plus,D,0,1,0,2.273,2,D,0,0,1,1,0,0,0,0,0,0,0,0
2900,12,29,Plus,D,0,1,0,NA,2,D,0,0,1,1,0,0,0,0,0,0,0,0
2900,13,29,Plus,D,0,1,0,2.375,2,D,0,0,1,1,0,0,0,0,0,0,0,0
2900,14,29,Plus,D,0,1,0,1.816,2,D,0,0,1,1,0,0,0,0,0,0,0,0
2900,15,29,Plus,D,0,1,0,NA,2,D,0,0,1,1,0,0,0,0,0,0,0,0
2901,0,29,Plus,NA,0,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
2901,1,29,Plus,C,1,0,0,2.298,5,NA,0,NA,0,NA,0,NA,0,0,0,0,1,1
2901,2,29,Plus,C,1,0,0,1.911,6,C,1,0.6666666666666666,0,0.33333333333333337,0,0,0,0,0,0,1,1
2901,3,29,Plus,C,1,0,0,2.226,4,C,1,0.4,0,0.4,0,0.2,0,0,0,0,1,1
2901,4,29,Plus,C,1,0,0,2.019,3,C,1,0.5,0,0.33333333333333337,0,0.16666666666666666,0,0,0,0,1,1
2901,5,29,Plus,C,1,0,0,NA,3,C,1,0.25,0,0.25,0,0.5,0,0,0,0,1,1
2901,6,29,Plus,C,1,0,0,2.143,4,C,1,0.33333333333333337,0,0.33333333333333337,0,0.33333333333333337,0,0,0,0,1,1
2901,7,29,Plus,C,1,0,0,2.071,6,C,1,0.6666666666666666,0,0.33333333333333337,0,0,0,0,0,0,1,1
2901,8,29,Plus,C,1,0,0,NA,3,C,1,0.5,0,0.5,0,0,0,0,0,0,1,1
2901,9,29,Plus,C,1,0,0,NA,6,C,1,0.5,0,0.33333333333333337,0,0.16666666666666669,0,0,0,0,1,1
2901,10,29,Plus,C,1,0,0,2.257,6,C,1,0.6666666666666666,0,0.33333333333333337,0,0,0,0,0,0,1,1
2901,11,29,Plus,C,1,0,0,1.949,6,C,1,0.6666666666666666,0,0.33333333333333337,0,0,0,0,0,0,1,1
2901,12,29,Plus,C,1,0,0,2.063,5,C,1,0.5,0,0.5,0,0,0,0,0,0,1,1
2901,13,29,Plus,C,1,0,0,2.29,2,C,1,0.33333333333333337,0,0.5,0,0.16666666666666666,0,0,0,0,1,1
2901,14,29,Plus,C,1,0,0,2.083,4,C,1,0.2,0,0.8,0,0,0,0,0,0,1,1
2901,15,29,Plus,C,1,0,0,2.908,5,C,1,0,0,1,0,0,0,0,0,0,1,1
2903,0,29,Plus,NA,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
2903,1,29,Plus,C,1,0,0,2.585,2,NA,0,NA,0,NA,0,NA,0,0,0,0,1,1
2903,2,29,Plus,C,1,0,0,2.115,3,C,1,1,0,0,0,0,0,0,0,0,1,1
2903,3,29,Plus,C,1,0,0,2.059,3,C,1,0,0,0,0,1,0,0,0,0,1,1
2903,4,29,Plus,C,1,0,0,2.28,3,C,1,0.33333333333333337,0,0,0,0.6666666666666666,0,0,0,0,1,1
2903,5,29,Plus,C,1,0,0,2.949,3,C,1,0.6666666666666666,0,0,0,0.33333333333333337,0,0,0,0,1,1
2903,6,29,Plus,C,1,0,0,2.316,4,C,1,0.33333333333333337,0,0.33333333333333337,0,0.33333333333333337,0,0,0,0,1,1
2903,7,29,Plus,C,1,0,0,2.602,6,C,1,0.6666666666666666,0,0.33333333333333337,0,0,0,0,0,0,1,1
2903,8,29,Plus,C,1,0,0,2.515,6,C,1,0.75,0,0.25,0,0,0,0,0,0,1,1
2903,9,29,Plus,C,1,0,0,2.353,4,C,1,0.6666666666666666,0,0.16666666666666669,0,0.16666666666666666,0,0,0,0,1,1
2903,10,29,Plus,C,1,0,0,NA,4,C,1,0.8333333333333334,0,0.16666666666666669,0,0,0,0,0,0,1,1
2903,11,29,Plus,C,1,0,0,2.507,5,C,1,0.25,0,0.75,0,0,0,0,0,0,1,1
2903,12,29,Plus,C,1,0,0,NA,4,C,1,0.25,0,0.75,0,0,0,0,0,0,1,1
2903,13,29,Plus,C,1,0,0,3.002,4,C,1,0.6,0,0.4,0,0,0,0,0,0,1,1
2903,14,29,Plus,C,1,0,0,2.779,4,C,1,0.5,0,0.5,0,0,0,0,0,0,1,1
2903,15,29,Plus,C,1,0,0,NA,4,C,1,0.5,0,0.5,0,0,0,0,0,0,1,1
2904,0,29,Plus,NA,0,0,0,NA,5,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
2904,1,29,Plus,D,0,1,0,2.317,5,NA,0,NA,0,NA,0,NA,0,0,0,0,1,1
2904,2,29,Plus,D,0,1,0,2.001,4,D,0,0.8,1,0.2,0,0,0,0,0,0,1,1
2904,3,29,Plus,D,0,1,0,1.833,4,D,0,0.2,1,0.6,0,0.2,0,0,0,0,0,1
2904,4,29,Plus,D,0,1,0,1.961,3,D,0,0.25,1,0.75,0,0,0,0,0,0,1,1
2904,5,29,Plus,D,0,1,0,1.976,5,D,0,0.25,1,0.75,0,0,0,0,0,0,1,1
2904,6,29,Plus,D,0,1,0,2.482,5,D,0,0.33333333333333337,1,0.6666666666666666,0,0,0,0,0,0,0,1
2904,7,29,Plus,D,0,1,0,1.929,6,D,0,0.4,1,0.6,0,0,0,0,0,0,1,1
2904,8,29,Plus,D,0,1,0,2.075,7,D,0,0.4,1,0.6,0,0,0,0,0,0,1,1
2904,9,29,Plus,D,0,1,0,2.175,8,D,0,0.33333333333333337,1,0.5,0,0.16666666666666666,0,0,0,0,1,1
2904,10,29,Plus,D,0,1,0,2.062,9,D,0,0.5714285714285714,1,0.42857142857142855,0,0,0,0,0,0,1,1
2904,11,29,Plus,D,0,1,0,1.602,9,D,0,0.375,1,0.625,0,0,0,0,0,0,0,1
2904,12,29,Plus,D,0,1,0,2.783,8,D,0,0.4444444444444444,1,0.5555555555555556,0,0,0,0,0,0,1,1
2904,13,29,Plus,D,0,1,0,1.576,7,D,0,0.33333333333333337,1,0.5555555555555556,0,0.11111111111111108,0,0,0,0,1,1
2904,14,29,Plus,D,0,1,0,NA,9,D,0,0.375,1,0.625,0,0,0,0,0,0,1,1
2904,15,29,Plus,D,0,1,0,1.908,8,D,0,0.28571428571428575,1,0.7142857142857143,0,0,0,0,0,0,0,1
2905,0,29,Plus,NA,0,0,0,NA,8,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
2905,1,29,Plus,D,0,1,0,2.414,8,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1
2905,2,29,Plus,D,0,1,0,2.489,5,D,0,0.625,1,0.25,0,0.125,0,0,0,0,1,1
2905,3,29,Plus,D,0,1,0,2.125,4,D,0,0.5,1,0.375,0,0.125,0,0,0,0,1,1
2905,4,29,Plus,D,0,1,0,2.384,4,D,0,0.4,1,0.4,0,0.2,0,0,0,0,1,1
2905,5,29,Plus,D,0,1,0,1.668,4,D,0,0.25,1,0.5,0,0.25,0,0,0,0,1,1
2905,6,29,Plus,D,0,1,0,2.627,3,D,0,0.5,1,0.5,0,0,0,0,0,0,1,1
2905,7,29,Plus,D,0,1,0,2.259,2,D,0,0.25,1,0.5,0,0.25,0,0,0,0,1,1
2905,8,29,Plus,D,0,1,0,NA,3,D,0,0,1,0.6666666666666666,0,0.33333333333333337,0,0,0,0,1,1
2905,9,29,Plus,D,0,1,0,2.311,5,D,0,0.5,1,0.5,0,0,0,0,0,0,1,1
2905,10,29,Plus,D,0,1,0,2.528,6,D,0,0.6666666666666666,1,0.33333333333333337,0,0,0,0,0,0,1,1
2905,11,29,Plus,D,0,1,0,1.858,4,D,0,0.6,1,0.4,0,0,0,0,0,0,1,1
2905,12,29,Plus,D,0,1,0,2.004,4,D,0,0.5,1,0.5,0,0,0,0,0,0,1,1
2905,13,29,Plus,D,0,1,0,1.872,4,D,0,0.75,1,0.25,0,0,0,0,0,0,0,1
2905,14,29,Plus,D,0,1,0,2.152,4,D,0,0.75,1,0.25,0,0,0,0,0,0,1,1
2905,15,29,Plus,D,0,1,0,2.192,3,D,0,0.75,1,0.25,0,0,0,0,0,0,1,1
2906,0,29,Plus,NA,0,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2906,1,29,Plus,C,1,0,0,2.027,3,NA,0,NA,0,NA,0,NA,0,0,0,0,1,0
2906,2,29,Plus,C,1,0,0,2.089,4,C,1,0.5,0,0.33333333333333337,0,0.16666666666666669,0,0,0,0,1,0
2906,3,29,Plus,C,1,0,0,1.869,4,C,1,0.6666666666666666,0,0.33333333333333337,0,0,0,0,0,0,1,0
2906,4,29,Plus,C,1,0,0,1.891,2,C,1,0.75,0,0.25,0,0,0,0,0,0,1,0
2906,5,29,Plus,C,1,0,0,1.751,3,C,1,0.75,0,0.25,0,0,0,0,0,0,1,0
2906,6,29,Plus,C,1,0,0,1.736,5,C,1,0.5,0,0.5,0,0,0,0,0,0,1,0
2906,7,29,Plus,C,1,0,0,1.767,2,C,1,0.6666666666666666,0,0.33333333333333337,0,0,0,0,0,0,1,0
2906,8,29,Plus,C,1,0,0,2.074,4,C,1,0.6,0,0.4,0,0,0,0,0,0,1,0
2906,9,29,Plus,C,1,0,0,1.735,3,C,1,0,0,1,0,0,0,0,0,0,1,0
2906,10,29,Plus,C,1,0,0,1.982,3,C,1,0.5,0,0.5,0,0,0,0,0,0,1,0
2906,11,29,Plus,C,1,0,0,1.773,5,C,1,0.33333333333333337,0,0.6666666666666666,0,0,0,0,0,0,1,0
2906,12,29,Plus,C,1,0,0,2.037,6,C,1,0,0,1,0,0,0,0,0,0,1,0
2906,13,29,Plus,C,1,0,0,1.708,5,C,1,0.2,0,0.8,0,0,0,0,0,0,1,0
2906,14,29,Plus,C,1,0,0,1.847,6,C,1,0.16666666666666669,0,0.8333333333333334,0,0,0,0,0,0,1,0
2906,15,29,Plus,C,1,0,0,1.939,5,C,1,0.2,0,0.8,0,0,0,0,0,0,1,0
2907,0,29,Plus,NA,0,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
2907,1,29,Plus,D,0,1,0,1.948,6,NA,0,NA,0,NA,0,NA,0,0,0,0,1,1
2907,2,29,Plus,D,0,1,0,NA,7,D,0,0.5,1,0.5,0,0,0,0,0,0,1,1
2907,3,29,Plus,D,0,1,0,1.898,6,D,0,0.5,1,0.5,0,0,0,0,0,0,1,1
2907,4,29,Plus,D,0,1,0,1.858,5,D,0,0.42857142857142855,1,0.42857142857142855,0,0.14285714285714288,0,0,0,0,0,1
2907,5,29,Plus,D,0,1,0,1.856,5,D,0,0.33333333333333337,1,0.5,0,0.16666666666666669,0,0,0,0,0,1
2907,6,29,Plus,D,0,1,0,1.777,6,D,0,0.4,1,0.6,0,0,0,0,0,0,1,1
2907,7,29,Plus,D,0,1,0,1.444,5,D,0,0.4,1,0.6,0,0,0,0,0,0,1,1
2907,8,29,Plus,D,0,1,0,1.191,5,D,0,0.33333333333333337,1,0.6666666666666666,0,0,0,0,0,0,0,1
2907,9,29,Plus,D,0,1,0,1.583,6,D,0,0.2,1,0.6,0,0.2,0,0,0,0,1,1
2907,10,29,Plus,D,0,1,0,1.634,7,D,0,0.6,1,0.4,0,0,0,0,0,0,1,1
2907,11,29,Plus,D,0,1,0,2.144,7,D,0,0.33333333333333337,1,0.6666666666666666,0,0,0,0,0,0,0,1
2907,12,29,Plus,D,0,1,0,2.334,7,D,0,0.14285714285714288,1,0.8571428571428571,0,0,0,0,0,0,1,1
2907,13,29,Plus,D,0,1,0,1.41,5,D,0,0.2857142857142857,1,0.7142857142857143,0,0,0,0,0,0,0,1
2907,14,29,Plus,D,0,1,0,1.565,5,D,0,0.2857142857142857,1,0.7142857142857143,0,0,0,0,0,0,1,1
2907,15,29,Plus,D,0,1,0,1.778,4,D,0,0,1,1,0,0,0,0,0,0,1,1
2908,0,29,Plus,NA,0,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2908,1,29,Plus,C,1,0,0,NA,6,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0
2908,2,29,Plus,C,1,0,0,NA,5,C,1,0.5,0,0.33333333333333337,0,0.16666666666666666,0,0,0,0,0,0
2908,3,29,Plus,C,1,0,0,NA,3,C,1,0.5,0,0.33333333333333337,0,0.16666666666666666,0,0,0,0,0,0
2908,4,29,Plus,C,1,0,0,NA,2,C,1,0.6,0,0.2,0,0.2,0,0,0,0,0,0
2908,5,29,Plus,C,1,0,0,NA,2,C,1,0.33333333333333337,0,0.33333333333333337,0,0.33333333333333337,0,0,0,0,0,0
2908,6,29,Plus,C,1,0,0,NA,2,C,1,0.5,0,0.5,0,0,0,0,0,0,0,0
2908,7,29,Plus,D,0,1,0,2.111,2,C,1,0,0,1,0,0,0,0,0,0,0,0
2908,8,29,Plus,D,0,1,0,NA,2,D,0,0,1,1,0,0,0,0,0,0,0,0
2908,9,29,Plus,C,1,0,0,2.385,2,D,0,0.5,1,0.5,0,0,0,0,0,0,0,0
2908,10,29,Plus,C,1,0,0,NA,2,C,1,0.5,0,0.5,0,0,0,0,0,0,0,0
2908,11,29,Plus,D,0,1,0,2.613,2,C,1,0.5,0,0.5,0,0,0,0,0,0,0,0
2908,12,29,Plus,D,0,1,0,2.058,2,D,0,0.5,1,0.5,0,0,0,0,0,0,0,0
2908,13,29,Plus,D,0,1,0,2.418,2,D,0,0,1,1,0,0,0,0,0,0,0,0
2908,14,29,Plus,D,0,1,0,2.227,2,D,0,0,1,1,0,0,0,0,0,0,0,0
2909,0,29,Plus,NA,0,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
2909,1,29,Plus,C,1,0,0,NA,5,NA,0,NA,0,NA,0,NA,0,0,0,0,1,1
2909,2,29,Plus,P,0,0,1,1.753,4,C,1,0.75,0,0.25,0,0,0,1,0,0,1,1
2909,3,29,Plus,P,0,0,1,NA,4,P,0,0.8,0,0.2,1,0,0,0,0,1,1,1
2909,4,29,Plus,P,0,0,1,NA,3,P,0,1,0,0,1,0,0,0,0,1,1,1
2909,5,29,Plus,P,0,0,1,NA,4,P,0,1,0,0,1,0,0,0,0,1,1,1
2909,6,29,Plus,C,1,0,0,2.33,4,P,0,1,0,0,1,0,0,0,0,0,1,1
2909,7,29,Plus,C,1,0,0,NA,4,C,1,0.5,0,0.5,0,0,0,0,0,0,1,1
2909,8,29,Plus,C,1,0,0,NA,5,C,1,0.5,0,0.5,0,0,0,0,0,0,1,1
2909,9,29,Plus,C,1,0,0,NA,6,C,1,0.75,0,0.25,0,0,0,0,0,0,1,1
2909,10,29,Plus,D,0,1,0,2.793,7,C,1,0.6,0,0.4,0,0,0,0,0,0,1,1
2909,11,29,Plus,D,0,1,0,NA,7,D,0,0.33333333333333337,1,0.6666666666666666,0,0,0,0,0,0,1,1
2909,12,29,Plus,C,1,0,0,2.979,7,D,0,0.42857142857142855,1,0.5714285714285714,0,0,0,0,0,0,1,1
2909,13,29,Plus,C,1,0,0,2.341,4,C,1,0.2857142857142857,0,0.5714285714285714,0,0.14285714285714288,0,0,0,0,1,1
2909,14,29,Plus,C,1,0,0,NA,4,C,1,0.2857142857142857,0,0.7142857142857143,0,0,0,0,0,0,0,1
2909,15,29,Plus,C,1,0,0,2.294,4,C,1,0.25,0,0.75,0,0,0,0,0,0,1,1
2910,0,29,Plus,NA,0,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
2910,1,29,Plus,C,1,0,0,1.89,5,NA,0,NA,0,NA,0,NA,0,0,0,0,1,1
2910,2,29,Plus,C,1,0,0,1.818,7,C,1,0.5,0,0.5,0,0,0,0,0,0,1,1
2910,3,29,Plus,C,1,0,0,1.553,4,C,1,0.2,0,0.6,0,0.2,0,0,0,0,1,1
2910,4,29,Plus,C,1,0,0,1.974,3,C,1,0.42857142857142855,0,0.42857142857142855,0,0.14285714285714288,0,0,0,0,1,1
2910,5,29,Plus,C,1,0,0,NA,5,C,1,0.5,0,0.25,0,0.25,0,0,0,0,1,1
2910,6,29,Plus,D,0,1,0,1.767,4,C,1,0.33333333333333337,0,0.33333333333333337,0,0.33333333333333337,0,0,0,0,1,1
2910,7,29,Plus,D,0,1,0,NA,8,D,0,0.6,1,0.2,0,0.2,0,0,0,0,1,1
2910,8,29,Plus,C,1,0,0,1.551,5,D,0,0.5,1,0.5,0,0,0,0,0,0,1,1
2910,9,29,Plus,C,1,0,0,1.874,7,C,1,0.5,0,0.375,0,0.125,0,0,0,0,1,1
2910,10,29,Plus,C,1,0,0,NA,7,C,1,0.6,0,0.4,0,0,0,0,0,0,1,1
2910,11,29,Plus,C,1,0,0,1.563,5,C,1,0.42857142857142855,0,0.5714285714285714,0,0,0,0,0,0,1,1
2910,12,29,Plus,D,0,1,0,1.643,6,C,1,0.2857142857142857,0,0.7142857142857143,0,0,0,0,0,0,1,1
2910,13,29,Plus,D,0,1,0,1.617,5,D,0,0.2,1,0.6,0,0.2,0,0,0,0,0,1
2910,14,29,Plus,D,0,1,0,1.621,6,D,0,0.33333333333333337,1,0.6666666666666666,0,0,0,0,0,0,1,1
2910,15,29,Plus,D,0,1,0,1.518,5,D,0,0.2,1,0.8,0,0,0,0,0,0,1,1
2911,0,29,Plus,NA,0,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
2911,1,29,Plus,P,0,0,1,2.757,4,NA,0,NA,0,NA,0,NA,0,0,0,1,1,1
2911,2,29,Plus,P,0,0,1,2.236,5,P,0,0.75,0,0.25,1,0,0,1,0,0,1,1
2911,3,29,Plus,P,0,0,1,1.919,5,P,0,0.5,0,0.5,1,0,0,1,0,0,1,1
2911,4,29,Plus,P,0,0,1,NA,3,P,0,0.4,0,0.6,1,0,1,1,0,0,1,1
2911,5,29,Plus,C,1,0,0,2.18,4,P,0,0.4,0,0.6,1,0,0,0,0,0,1,1
2911,6,29,Plus,P,0,0,1,2.262,3,C,1,0.33333333333333337,0,0.6666666666666666,0,0,1,1,0,0,1,1
2911,7,29,Plus,P,0,0,1,NA,6,P,0,0.25,0,0.75,1,0,1,1,0,0,1,1
2911,8,29,Plus,C,1,0,0,1.895,4,P,0,0.33333333333333337,0,0.6666666666666666,1,0,0,0,0,0,1,1
2911,9,29,Plus,C,1,0,0,1.974,5,C,1,0.33333333333333337,0,0.5,0,0.16666666666666666,0,0,0,0,1,1
2911,10,29,Plus,C,1,0,0,1.831,6,C,1,0.5,0,0.5,0,0,0,0,0,0,1,1
2911,11,29,Plus,C,1,0,0,1.947,5,C,1,0.4,0,0.6,0,0,0,0,0,0,1,1
2911,12,29,Plus,P,0,0,1,2.477,4,C,1,0.33333333333333337,0,0.6666666666666666,0,0,1,1,0,0,1,1
2911,13,29,Plus,D,0,1,0,1.836,3,P,0,0.4,0,0.6,1,0,0,0,0,0,1,1
2911,14,29,Plus,D,0,1,0,1.686,4,D,0,0.5,1,0.5,0,0,0,0,0,0,1,1
2911,15,29,Plus,D,0,1,0,1.609,3,D,0,0.33333333333333337,1,0.6666666666666666,0,0,0,0,0,0,1,1
2913,0,29,Plus,NA,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2913,1,29,Plus,D,0,1,0,NA,5,NA,0,NA,0,NA,0,NA,0,0,0,0,1,0
2913,2,29,Plus,D,0,1,0,NA,6,D,0,0.5,1,0.5,0,0,0,0,0,0,1,0
2913,3,29,Plus,D,0,1,0,2.624,6,D,0,0.4,1,0.6,0,0,0,0,0,0,1,0
2913,4,29,Plus,D,0,1,0,1.913,6,D,0,0.5,1,0.5,0,0,0,0,0,0,1,0
2913,5,29,Plus,D,0,1,0,2.544,8,D,0,0.5,1,0.5,0,0,0,0,0,0,1,0
2913,6,29,Plus,D,0,1,0,NA,9,D,0,0.6666666666666666,1,0.33333333333333337,0,0,0,0,0,0,1,0
2913,7,29,Plus,D,0,1,0,2.273,10,D,0,0.5,1,0.5,0,0,0,0,0,0,1,0
2913,8,29,Plus,D,0,1,0,NA,8,D,0,0.5555555555555556,1,0.4444444444444444,0,0,0,0,0,0,0,0
2913,9,29,Plus,D,0,1,0,NA,9,D,0,0.6,1,0.3,0,0.10000000000000002,0,0,0,0,1,0
2913,10,29,Plus,D,0,1,0,1.903,9,D,0,0.625,1,0.375,0,0,0,0,0,0,0,0
2913,11,29,Plus,D,0,1,0,NA,8,D,0,0.4444444444444444,1,0.5555555555555556,0,0,0,0,0,0,0,0
2913,12,29,Plus,D,0,1,0,2.467,8,D,0,0.4444444444444444,1,0.5555555555555556,0,0,0,0,0,0,1,0
2913,13,29,Plus,D,0,1,0,NA,8,D,0,0.375,1,0.5,0,0.125,0,0,0,0,0,0
2913,14,29,Plus,D,0,1,0,NA,8,D,0,0.375,1,0.625,0,0,0,0,0,0,0,0
